g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.005	0.0018686100210886	0.0028029150316329	0.000320333146472331	0.0155895464616535	0	0.00317663703585062	0.00290969274712368	0.0784282320279758	0.00592616320973813	0.000427110861963108	2.66944288726943e-05	0.00475160833933958	0.000106777715490777	0.00136141587250741	0.00114786044152585	0.000213555430981554	0.0333413416619951	0	0	0.00037372200421772	0.00018686100210886	0.000213555430981554	0.0110514935532954	0.000106777715490777	0	0.163716932276234	0.0114252155575131	0.000133472144363471	0.000587277435199274	0.0018419155922159	0.00018686100210886	0.00178852673447052	0.000213555430981554	0.00018686100210886	0.00178852673447052	0.000160166573236166	0.000427110861963108	0.00939643896318838	0.00018686100210886	0	0.00213555430981554	0.0226368756840447	0.00216224873868824	0.000160166573236166	0.00205547102319746	0.00130802701476202	0.00018686100210886	0.0032567203224687	0.00258935960065134	0.0136675475828195	0.00531219134566616	0.000427110861963108	0.00189530444996129	0.000880916152798911	0.00122794372814394	0.00619310749846507	0.0388136995808975	0.000266944288726943	0.0217292651023731	0.000106777715490777	0.00194869330770668	0.0245054857051333	0	0.0163636848989616	5.33888577453885e-05	0.0134806865807106	0	0.000106777715490777	0.00795493980406289	0.000427110861963108	0.000213555430981554	0.00872907824137103	0.00355035904006834	0.000694055150690051	0.000613971864071968	0.000133472144363471	0.0014148047302528	0.0600624649635621	0.000667360721817357	0.00242919302741518	0.00960999439416994	0.00037372200421772	5.33888577453885e-05	0.00827527295053522	0	0.0264808734417127	0.0055791356343931	0.00993032754064227	0.00443127519286725	0	0.000347027575345025	0	0.0549638290488775	0.0092896612476976	0.000266944288726943	0.00112116601265316	0.0611836309762153	0.00360374789781373	0.00224233202530632	0.00555244120552041	0.019300072074958	0.000160166573236166	2.66944288726943e-05	0.0140946584447826	2.66944288726943e-05	0.000106777715490777	0.0018419155922159	0.0121459651370759	5.33888577453885e-05	2.66944288726943e-05	0	0.000266944288726943	0.0223432369664451	0	0.000240249859854248	0.00018686100210886	5.33888577453885e-05	0.000587277435199274	2.66944288726943e-05	0.000133472144363471	0.0120658818504578	0.00742105122660901	0.00074744400843544	0.00848882838151678	0.000160166573236166	0.00352366461119564	0	0.0559515229171672	0.000854221723926217	0.00146819358799818	0.00117455487039855	0.000320333146472331	0.00112116601265316
L.031.M1	0.0580615549379096	0.000254991457786164	0.00130045643470944	0.058036055792131	0	0.00242241884896856	0.00063747864446541	0.0775174031669939	0.00910319504296606	0.0049723334268302	2.54991457786164e-05	0.003722875283678	0	0.00112196241425912	0.000866970956472958	0.00035698804090063	0.0497743325598592	0.000101996583114466	0.000280490603564781	0.00063747864446541	0.000254991457786164	0.00191243593339623	0.00112196241425912	0	0	0.0177729046076956	0.000178494020450315	0.00721625825534845	0.000331488895122013	0.00385037101257108	2.54991457786164e-05	2.54991457786164e-05	0.00071397608180126	0.000152994874671699	0.00247341714052579	2.54991457786164e-05	0.00145345130938114	0.00270290945253334	0.000101996583114466	0.00112196241425912	0.000662977790244027	0.0221587576816177	0.00168294362138868	0.000152994874671699	0.00548231634240253	0.00346788382589183	0.000535482061350945	0.0190988601881837	0.00130045643470944	0.0143305199275824	0.00678277277711197	0.00221842568273963	0.00385037101257108	0.00629828900731825	0.0150699951551623	0.0305989749343397	0.0219547645153887	0.0021674273911824	0.00953668052120254	0.00109646326848051	0.00214192824540378	0.0346788382589183	2.54991457786164e-05	0.00790473519137109	2.54991457786164e-05	0.00764974373358493	2.54991457786164e-05	0.00063747864446541	0.0105821454981258	0.000280490603564781	0.000611979498686794	0.00239691970318994	0.000178494020450315	0.000280490603564781	0.00063747864446541	0	0.000433485478236479	0.00999566514521764	0.00181043935028177	0.00407986332457863	0.0650993191728077	0.00265191116097611	0	0.00423285819925033	2.54991457786164e-05	0.0107861386643547	0.00359537955478491	0.0218272687864957	0.000790473519137109	0.000127495728893082	2.54991457786164e-05	0	0.0313894484534768	0.00160644618405283	0.000101996583114466	0.0108626361016906	0.0252696534666089	0.0229492312007548	0.00122395899737359	0.00846571639850065	0.0337863681566668	0	0.00135145472626667	0.0194303490833057	2.54991457786164e-05	0	0.00211642909962516	0.0110666292679195	0.000152994874671699	0.00239691970318994	0	0.000305989749343397	0.0350103271540403	0	7.64974373358493e-05	0.00397786674146416	0.000152994874671699	0.000178494020450315	7.64974373358493e-05	0	2.54991457786164e-05	0.000127495728893082	0	0.000229492312007548	0.00509982915572328	0.00272840859831196	0	0.00150444960093837	0.00453884794859372	0.0237142055741133	0	0.000305989749343397	0.0445215085294643
CS.016	0.000214615302071038	0.000187788389312158	0.000107307651035519	0.000295096040347677	0	0	0.000214615302071038	0.057087670350896	0.00386307543727868	0.00324605644382444	0.000160961476553278	0	0.000134134563794399	0.000617018993454233	0	0	0.0806148728404335	0	0	0	0.000724326644489752	0.00413134456486748	0.0166326859105054	0	2.68269127588797e-05	0.229665200128769	0	0	0.0151840326215259	0.00834316986801159	0	0	0	0	0.00284365275244125	0.000134134563794399	0	0.00421182530314411	0.00219980684622814	2.68269127588797e-05	0.00252172979933469	0.0172765318167185	0	0.000160961476553278	0.00388990235003756	0.00131451872518511	0.000617018993454233	0.000697499731730872	0.00214615302071038	0.0282219122223415	0.00595557463247129	0.000670672818971993	0.00252172979933469	8.04807382766391e-05	5.36538255177594e-05	0.000965768859319669	0.0364577744393175	5.36538255177594e-05	0.069132954179633	0.000724326644489752	0.00265586436312909	0.0465983474621741	0	0.00662624745144329	0.000187788389312158	0.0174374932932718	0	0.000134134563794399	0.0102210537611332	0.00088528812104303	0	0.010703938190793	2.68269127588797e-05	0.000643845906213113	0	0.000187788389312158	5.36538255177594e-05	0.00973816933147333	0.000643845906213113	0.00195836463139822	0.00968451550595558	0.000643845906213113	5.36538255177594e-05	0.00525807490074042	2.68269127588797e-05	0.0168204742998176	0.000643845906213113	0.0136548985942698	0.00115355724863183	0	0.000456057516900955	0	0.0908627535143256	0.0127427835604679	0.00308509496727117	0.000295096040347677	0.0414475802124692	0.00287047966520013	0.00203884536967486	0.00643845906213113	0.00904066959974246	2.68269127588797e-05	0	0.000160961476553278	0.000214615302071038	0	0.00464105590728619	0.000751153557248632	0.00287047966520013	0.00431913295417963	0	0.000107307651035519	0.031226526451336	0	0	0	0	0	0	0	0	0	0.00281682583968237	0.00866509282111814	0.000804807382766391	2.68269127588797e-05	0	0.000134134563794399	0.00748470865972744	0.00254855671209357	0.00091211503380191	0.000107307651035519	0.000107307651035519
L.025.M1	0	0.00604117448531893	0.000742490718866014	0.00411744853189335	0	0.000472494093823827	0.0147823152210597	0.0347283158960513	0.0105636179547756	0.000674991562605467	0	0.00276746540668242	0	0.00425244684441444	0	0.0016537293283834	0.0116436044549443	0	0	0	0	0	0.00931488356395545	0	0	0.147654404319946	0.0235909551130611	0	6.74991562605467e-05	0.000236247046911914	3.37495781302734e-05	0	0	0	0.000843739453256834	0.000337495781302734	0.0030374620317246	0.0121498481268984	0	0.000337495781302734	0.045055686803915	0.00475869051636855	0	3.37495781302734e-05	0.00040499493756328	0.00134998312521093	0	3.37495781302734e-05	0.00290246371920351	0.0999325008437394	0.00573742828214647	0.000641241984475194	0.000472494093823827	0	3.37495781302734e-05	0	0.0131623354708066	0	0.00857239284508944	3.37495781302734e-05	0.000641241984475194	0.0305433682078974	0	0.012217347283159	3.37495781302734e-05	0.0200809989875127	0	0	0.00421869726628417	0.00111373607829902	0	0.011609854876814	0.0487006412419845	0.000438744515693554	3.37495781302734e-05	0.000134998312521093	0	0.041106986162673	0.000843739453256834	0.00131623354708066	0.000438744515693554	0.00010124873439082	0	0.0020249746878164	0	0.045798177522781	0.00040499493756328	0.00161997975025312	0	0	0	0	0.0537968275396558	0.00411744853189335	0	0	0.0239622004724941	0.00377995275059062	0.00020249746878164	0.00546743165710429	0	0	0	0.0140060749240634	0	3.37495781302734e-05	0	0.0194060074249072	0	0	0	0.00232872089098886	0.000674991562605467	0.00040499493756328	0.0092473844076949	0.000742490718866014	0	0	0	0	0	0.000573742828214647	0	0.0025312183597705	0	0	0	0.000134998312521093	0.0704691191360108	0.0654404319946001	0.0179885251434357	0	3.37495781302734e-05
CS.245	0	0	0.000221655768591378	0.000277069710739222	5.54139421478444e-05	5.54139421478444e-05	0	0.0668846281724482	5.54139421478444e-05	0	0.00108057187188297	0.00169012523550925	0	2.77069710739222e-05	0	0.00640031031807603	0.0279840407846614	2.77069710739222e-05	0	0	0	0.00207802283054416	0.000304776681813144	0	0	0.341626953341461	0.0760556355979164	0	5.54139421478444e-05	0.00648343123129779	0	0	0.000997450958661199	0	5.54139421478444e-05	0.000110827884295689	8.31209132217666e-05	0.000221655768591378	2.77069710739222e-05	2.77069710739222e-05	0.00155159038013964	0.0144353319295135	0.000138534855369611	0.000692674276848055	0.00462706416934501	0.000858916103291588	0.000471018508256677	0	0.00504266873545384	0.0019949019173224	0.00338025047101851	0	8.31209132217666e-05	0.000637260334700211	0	0.000637260334700211	0.0120248254460822	0	0.00892164468580295	2.77069710739222e-05	0.00088662307436551	0.0655824005319738	0	0.0113044441981603	8.31209132217666e-05	0.00559680815693228	0	8.31209132217666e-05	0.000443311537182755	0.000304776681813144	0	0.0141859691898482	0.000166241826443533	0.00202260888839632	0	0	0	0.00875540285935941	8.31209132217666e-05	0.0032417156156489	0.0185913775906018	0	2.77069710739222e-05	0.0076194170453286	0	0.00088662307436551	0.00121910672725258	0.00900476559902471	0	0	0	0	0.12171672392774	0.00637260334700211	0.00152388340906572	0.000110827884295689	0.0127174997229303	0.00631718940485426	0.00177324614873102	0.00146846946691788	0.000471018508256677	0	0.00116369278510473	0.00504266873545384	0	0	0.0169012523550925	0.034883076582068	2.77069710739222e-05	0	0	0	0.000166241826443533	0	8.31209132217666e-05	0.000110827884295689	0	0	0	0	0	0.0207248143632938	0	5.54139421478444e-05	0	0.000110827884295689	2.77069710739222e-05	0.00288152499168791	0.000554139421478444	0.0247423251690125	0.000443311537182755	0	2.77069710739222e-05
CS.290	0	8.32616358136049e-05	0.00022203102883628	0.00195664844161972	0	0	0	0.0518997529904804	0	0.0023035719241764	0.00061058532929977	0	0.00016652327162721	0	0	0.000360800421858955	0.293275235214121	0	0.0034137270683578	0	0.00177624823069024	0.00259498764952402	0	0	0	9.71385751158724e-05	0	0	0.00875634869973079	0.0150287252643557	0	0	0	0	0	8.32616358136049e-05	0	0.0206905164996808	0	1.38769393022675e-05	0.00129055535511088	0.0144181399350559	0	0.000319169603952152	0.00066609308650884	0.000541200632788432	0.000999139629763259	8.32616358136049e-05	0.00248397213510588	6.93846965113375e-05	0.00997751935833033	0.000124892453720407	0.000138769393022675	1.38769393022675e-05	0.00753517804113125	1.38769393022675e-05	0.0372457050872859	0	0.00888124115345119	0.00105464738697233	0.0489023341011906	0.055924065388138	0	0.0016652327162721	0.00016652327162721	0.0254364297410563	8.32616358136049e-05	4.16308179068025e-05	0.0196219921734062	0.00104077044767006	0	0.0271294163359329	0.000152646332324942	0	2.7753878604535e-05	0	0	0.103091782076545	0.00611973023229996	0.000624462268602037	0.00335821931114873	2.7753878604535e-05	0	0.000152646332324942	0	0.0103660736587938	0	0.00377452749021676	0.000138769393022675	9.71385751158724e-05	0.00044406205767256	0	0.0660819849573978	0.00237295662068774	0.00167910965557437	0.00158197108045849	0.0276428630901168	0.000152646332324942	0.00022203102883628	0.00367738891510089	1.38769393022675e-05	1.38769393022675e-05	0.00571729899253421	0	0.000652216147206572	0.020648885681774	1.38769393022675e-05	0.0297521578640615	0	0	0	0	2.7753878604535e-05	0	8.32616358136049e-05	2.7753878604535e-05	0	0	0	0	0	0	0.00763231661624712	0.0304737587077794	6.93846965113375e-05	0.00185950986650384	0	5.550775720907e-05	2.7753878604535e-05	0.000457938996974827	0.000180400210929477	0	1.38769393022675e-05
CS.248	3.3256842595364e-05	3.3256842595364e-05	0.000532109481525824	0.0166949349828727	0	0	0.000731650537098008	0.0494861817819016	0.000133027370381456	0.00349196847251322	0.000266054740762912	0.000631880009311916	0	3.3256842595364e-05	0	0	0.205294489341182	0.00834746749143636	0.00698393694502644	0.0522464997173168	0.00302637267617812	0.00262729056503376	0	6.6513685190728e-05	0	0.00319265688915494	0	0	0.0204529581961489	0.0280355183078918	0	0	0.00126376001862383	0	0.00349196847251322	0.000133027370381456	0	0.000598623166716552	0	0	0.0113405833250191	0.0103428780471582	0.000299311583358276	0.00033256842595364	0.00562040639861652	0.00123050317602847	0.00033256842595364	0.0272040972430077	0.00505504007449533	0.0045229305929695	0.0122052612324986	0.000399082111144368	0.00196215371312648	0.00066513685190728	0.00315940004655958	0.00099770527786092	0.0298646446506369	0	0.0133692507233363	0.00016628421297682	0.00801489906548272	0.0488543017725897	0	0.0028600884632013	6.6513685190728e-05	0.00488875586151851	3.3256842595364e-05	6.6513685190728e-05	0.0158635139179886	0.000532109481525824	0.000532109481525824	0.00715022115800326	0.00981076856563238	0	0.00186238318534038	0	0	0.0410056869200838	0.000798164222288736	0.000598623166716552	0.00941168645448801	3.3256842595364e-05	0	0.00186238318534038	0	0.0305962951877349	0	0.046326781735342	0.0028600884632013	6.6513685190728e-05	0.000365825268549004	0	0.0855365991552762	0.0194885097608833	0.0016628421297682	0.0121720043899032	0.0234460740297316	0.00409059163922977	0.00365825268549004	0.01370181914929	9.9770527786092e-05	0	0.000232797898167548	0.000133027370381456	0.000133027370381456	0.000232797898167548	0.000897934750074828	0.00049885263893046	0.0008314210648841	3.3256842595364e-05	0	0	0.00372476637068077	0	0.00189564002793575	0.00106421896305165	0	0	0	0	0	6.6513685190728e-05	0	0.00778210116731518	0.00189564002793575	0.00675113904685889	0	0	0.000133027370381456	0.0110745285842562	0.0041571053244205	0	0.02101832452027
CS.065	0	0.00014057118759225	9.37141250614999e-05	0.0767050113628377	0	0	0	0.118290654358878	7.02855937961249e-05	0.0242719583909285	0.00351427968980625	0	0.00105428390694187	0	0	0.000187428250123	0.118220368765082	0	0.000163999718857625	0.00815312888035049	0.002249139001476	0.00145256893845325	0.000163999718857625	0	0	0.140524330529719	2.3428531265375e-05	0	0.0263570976735468	0.0151348311974322	0	0	0.000632570344165124	0	4.68570625307499e-05	0	4.68570625307499e-05	2.3428531265375e-05	0	0	0.001124569500738	0.0220228193894525	0	0.000515427687838249	0.0032799943771525	0.000679427406695874	0.000655998875430499	0.000210856781388375	0.00274113815804887	0.00297542347070262	0.00379542206499075	0.000374856500246	0.00145256893845325	0	2.3428531265375e-05	0.00283485228311037	0.0138931190403674	7.02855937961249e-05	0.0170091136986622	2.3428531265375e-05	0.00822341447414662	0.02811423751845	0	0.00730970175479699	0	0.00777827238010449	2.3428531265375e-05	0	0.00583370428507837	0.000866855656818874	0	0.011807979757749	0.00789541503643137	0	0	0	2.3428531265375e-05	0.0169153995736007	0.0025302813766605	0.00227256753274137	0.00752055853618537	0.000117142656326875	0.000117142656326875	7.02855937961249e-05	0	0.0239673874844786	0	0.00599770400393599	0.000210856781388375	0	0.000351427968980625	4.68570625307499e-05	0.0839912845863693	0.00700513084834712	0.000937141250614999	0.000702855937961249	0.0318159454583792	0.00145256893845325	0.00808284328655437	0.0112925520699107	9.37141250614999e-05	0	9.37141250614999e-05	4.68570625307499e-05	0.00042171356277675	7.02855937961249e-05	0	0.0589696131949488	2.3428531265375e-05	0	0	0	4.68570625307499e-05	0	2.3428531265375e-05	0	0	0.000117142656326875	0.000843427125553499	0	0	0.0233816742028442	0	0.00747370147365462	0.00358456528360237	0.000257713843919125	0	0	9.37141250614999e-05	0.000257713843919125	0.00014057118759225	4.68570625307499e-05	0.00829370006794274
CS.154	0	0	0.00145638752572424	0.0208643343359189	0	3.16605983853095e-05	0	0.000316605983853095	0	3.16605983853095e-05	0.0076935254076302	0	0.000284945385467785	0	0	9.49817951559285e-05	0.321481716004432	0	0	3.16605983853095e-05	0	6.3321196770619e-05	0	0	0	0.00284945385467785	0.000348266582238404	0	0	0.0495488364730093	0	0	0	0	6.3321196770619e-05	0.000126642393541238	3.16605983853095e-05	0.000221624188697166	3.16605983853095e-05	3.16605983853095e-05	0.0109229064429318	0.00237454487889821	0	0.00623713788190597	3.16605983853095e-05	0	6.3321196770619e-05	0	0.000253284787082476	0.000411587779009023	0.0138356814943802	9.49817951559285e-05	9.49817951559285e-05	0	0	0	0.000253284787082476	0	0.0392908025961691	0	0.0122209909767295	0.265347475067279	0	0.00725027703023587	0	0.0137723602976096	0.000443248377394333	0	9.49817951559285e-05	3.16605983853095e-05	0	0.0194712680069653	0	0	0	0	0	0.000158302991926547	0.0149754630362514	0	3.16605983853095e-05	0	0	0	0	0.000443248377394333	0	0.000221624188697166	0	0	0.000728193762862118	0	0.0257084058888713	9.49817951559285e-05	0	3.16605983853095e-05	0.00918157353173975	0	0.000411587779009023	0	0	0.000538230172550261	0.00544562292227323	0.000189963590311857	0.000284945385467785	0	0	0.077853411429476	0	3.16605983853095e-05	0	0	0	0	0	0.0281146113661548	0	0	0	0	0	0	0	0.0236504669938262	9.49817951559285e-05	0.00763020421085959	0	0	6.3321196770619e-05	0.00151970872249486	3.16605983853095e-05	0	0
CS.067	0	0	0.000798951775270845	0.000862867917292512	0	0	3.19580710108338e-05	0.000543287207184174	0	0	0.00274839410693171	0	0	0	0	6.39161420216676e-05	0.326803234156786	0	0.00383496852130005	0	0	0	9.58742130325014e-05	0	0	0.0022690230417692	0.000287622639097504	0	0.00316384903007254	0.034227094052603	0	0	0	0	0	0.000447412994151673	0.00162986162155252	0.00706273369339427	0	0	0.0737911859640152	0.00204531654469336	0	0.00252468760985587	0.000575245278195008	0	0	0	0.0025566456808667	0.0050174171487009	0.00517720750375507	3.19580710108338e-05	0	0	0	0	0.0182480585471861	0	0.00316384903007254	0	9.58742130325014e-05	0.0746540538813077	0	0.00517720750375507	0	3.19580710108338e-05	0.000223706497075836	0.000543287207184174	0.0503978779840849	0	0	0.0104822472915535	6.39161420216676e-05	0	0	0	3.19580710108338e-05	0.0379661883608705	0	3.19580710108338e-05	0	0	0	0.0023648972548017	0	0.0108018280016618	0	0.000127832284043335	0	0	0.000862867917292512	0	0.031926112939823	0.0020772746157042	3.19580710108338e-05	0.00441021379949506	0.0145089642389185	0	0.00134223898245502	0	9.58742130325014e-05	0.000543287207184174	0.00655140455722093	9.58742130325014e-05	0	0	3.19580710108338e-05	0.0328209389281263	0.000191748426065003	0	0	0	9.58742130325014e-05	0.00182161004761753	0.010002876226391	6.39161420216676e-05	0	0	0	0	0	0	3.19580710108338e-05	0.000223706497075836	9.58742130325014e-05	0.00287622639097504	0	0	0	0.00262056182288837	0.00131028091144419	0	0.159854271196191
CS.388	0	0	0.000131371518654756	0.00247217312377586	3.58285959967515e-05	0	0	0.0434123154827306	0	0	0.000824057707925285	0	0	0	0	0.000191085845316008	0.176443892418669	0.00285434481440787	0	0	0.00168394401184732	1.19428653322505e-05	0.0629030717049635	0.00546983232217074	1.19428653322505e-05	0.119679453494482	0	0	0.00142120097453781	0.0156212678545837	0	0	0	0	0	9.55429226580041e-05	8.36000573257536e-05	0.00502794630487747	0	0	0.00655663306740553	0.000262743037309511	0	0.0012540008598863	0.00155257249319257	0.000418000286628768	0.000262743037309511	0	0.00289017341040462	0.000274685902641762	0.000597143266612526	0	0	0.0022213729517986	2.3885730664501e-05	0	0.00711794773802131	0	0.0160750967372092	0	0.000203028710648259	0.1268332298285	0	0.00346343094635265	0	0	0	3.58285959967515e-05	1.19428653322505e-05	0	0	0.0177470978837243	0.0259876749629771	0.00150480103186356	0	0	0	0.0104141785697224	0.0169469259064635	0	0.000131371518654756	0	2.3885730664501e-05	0.00022691444131276	0	0.00765537667797258	0	0.00402474561696842	4.77714613290021e-05	0	0.000358285959967515	7.16571919935031e-05	0.0321740792050829	0	8.36000573257536e-05	0.000644914727941528	0.0131252090001433	0	1.19428653322505e-05	0.000525486074619023	0	0.00101514355324129	0.00418000286628768	0	0	0	0.000155257249319257	0.0403429990923422	0.105503272345101	0	0	0.00117040080256055	2.3885730664501e-05	0	2.3885730664501e-05	0.0503869488367649	0	0	0	0	0	0.000441886017293269	1.19428653322505e-05	0.0377275115845794	0	1.19428653322505e-05	0	0	0.00194668704915683	0.00449051736492619	0	0	0
CS.301	0.000352340125667978	0.00538786775500617	0.00016148922426449	0.00687063245052557	4.40425157084973e-05	0.000425744318515474	8.80850314169945e-05	0.0824475894063069	0.000675318574196958	0.000469786834223971	0	0.000220212578542486	0	0	0	0.0287010394033707	0.178019848493746	0.00562276117211815	0.00374361383522227	0	0.00612190968348112	0.00471254918080921	1.46808385694991e-05	0.0204650889658817	0	0.0600739914263903	0	0	0.0257942333666099	0.0195548769745728	8.80850314169945e-05	0	0.000572552704210465	5.87233542779964e-05	0.00447765576369722	2.93616771389982e-05	0	0.00703212167479006	0	1.46808385694991e-05	0.00224616830113336	0.0393006048505491	1.46808385694991e-05	0.000264255094250984	0.00353808209524928	0.000983616184156439	0.000176170062833989	0.0101004169358154	0.000499148511362969	0.000924892829878443	0.00408127312232075	0.000631276058488461	0.000117446708555993	0.00105702037700393	0.0353220975982148	0.00176170062833989	0.0316372071172705	7.34041928474955e-05	0.0294057196547067	0.000278935932820483	0.00472723001937871	0.0116125433084738	0	0.0123759469140877	5.87233542779964e-05	0.00444829408655822	2.93616771389982e-05	0.000132127547125492	0.00524105936931117	0.000190850901403488	0.000822126959891949	0.00998297022725938	0.00305361442245581	0.000117446708555993	0.00113042456985143	5.87233542779964e-05	8.80850314169945e-05	0.0215367901814552	0.00149744553408891	0.0033031886781373	0.0126842445240472	1.46808385694991e-05	0	0.000528510188501967	0	0.00237829584825885	8.80850314169945e-05	0.0254272124023724	0.000411063479945974	2.93616771389982e-05	7.34041928474955e-05	5.87233542779964e-05	0.0921809853778848	0.00265723178107934	0.00300957190674731	0.0108931822185683	0.0149597745023196	0.00218744494685536	0.000293616771389982	0.00421340066944624	0.0096159492630219	0	5.87233542779964e-05	0.0232838099712256	0.000132127547125492	1.46808385694991e-05	0.000220212578542486	0.0346761407011568	0	0.00365552880380527	0	0.000249574255681485	0	0	0.000117446708555993	0	0.000851488637030947	0.000278935932820483	0.00102765869986494	0	0	0	0.000425744318515474	0.0187474308532503	0.000396382641376475	0.00769275941041752	0	0	0.0110399906042633	0.00735510012331904	0.000998297022725938	0.00032297844852898	0
