g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.129	0.000179443008900373	0.00165087568188343	0.00139965546942291	0.0913723801320701	7.17772035601493e-05	3.58886017800747e-05	0	0.0021174275050244	0.000251220212460523	0.00983347688774045	0.00384008039046799	0.000143554407120299	0.000322997416020672	0	0	0.0415590008613264	0	0	0	3.58886017800747e-05	0.000753660637381568	0.000107665805340224	0.00046655182314097	0	0.0295722078667815	0.000179443008900373	3.58886017800747e-05	0.0105512489233419	0.0101564743037611	0.000322997416020672	0	3.58886017800747e-05	0	0.0022609819121447	0.000107665805340224	0	0.0227174849267873	3.58886017800747e-05	0.00247631352282515	0.0286391042204996	0.0411642262417456	3.58886017800747e-05	3.58886017800747e-05	0.000287108814240597	0	0.000394774619580821	0.000143554407120299	0	0.0125251220212461	0.00480907263853	0.0146066609244904	0.00197387309790411	0.000322997416020672	0.000179443008900373	7.17772035601493e-05	0.000753660637381568	0.000610106230261269	0.0652095894343956	0	0.0645277060005742	0.000717772035601493	0.016365202411714	0.0603646281940856	3.58886017800747e-05	0.00215331610680448	0.000825437840941717	0.00653172552397359	0.000251220212460523	0.0207077232271031	0.000322997416020672	7.17772035601493e-05	0.0498133792707436	0.0138888888888889	0	0.00376830318690784	0	0	0.0160780935974734	0.000825437840941717	0.000394774619580821	0.00193798449612403	0	0	0.000143554407120299	0	0.0789190353143842	0	0.0243324720068906	0.00502440424921045	0.000825437840941717	0.000143554407120299	0.102964398507034	0.00147143267298306	0.000179443008900373	0.000681883433821418	0.0549454493252943	0.000610106230261269	0.00516795865633075	0.00620872810795291	0.00129198966408269	0.00229687051392478	0.00046655182314097	0	7.17772035601493e-05	0.000968992248062015	0.00168676428366351	0.0050961814527706	0	0	3.58886017800747e-05	0.0208512776342234	0	0.00488084984209015	7.17772035601493e-05	0	0	0	3.58886017800747e-05	0.000287108814240597	0.0028351995406259	0.000430663221360896	3.58886017800747e-05	0.000681883433821418	7.17772035601493e-05	0.00376830318690784	0.000358886017800746	0.000251220212460523	0.00208153890324433	3.58886017800747e-05	0.000143554407120299
T.CS.059	0.000130753138075314	0.00523012552301255	0.00183054393305439	0.000196129707112971	0.000719142259414226	6.53765690376569e-05	0.000653765690376569	0.0126830543933054	0.00176516736401674	0.000130753138075314	6.53765690376569e-05	0.000261506276150628	0	0.000457635983263598	0	0.0101987447698745	0	0.00169979079497908	0.000196129707112971	0.00156903765690377	0.000261506276150628	0.0909388075313808	0	0.000196129707112971	0.142194037656904	0	0.000980648535564854	0.00634152719665272	0.00189592050209205	6.53765690376569e-05	6.53765690376569e-05	0.00176516736401674	0	0.00621077405857741	0	0	0.015821129707113	0	0	0.00549163179916318	0.0226856694560669	0	0	0.00536087866108787	0	0.00137290794979079	0.000719142259414226	0.000457635983263598	0.00169979079497908	0.00601464435146444	0.00202667364016736	0.011048640167364	0.00202667364016736	0.000719142259414226	0.00261506276150628	0	0.000653765690376569	0.0504707112970711	0.000196129707112971	0.018109309623431	0.000130753138075314	0.000130753138075314	0.015428870292887	0.000588389121338912	0.0300732217573222	0	0.00516474895397489	0	0.00261506276150628	0.0215742677824268	0.00130753138075314	0.0255622384937239	0.00692991631799163	0	0.00326882845188285	0	6.53765690376569e-05	0.036022489539749	0.00235355648535565	0.00411872384937239	0.0117677824267782	0.000196129707112971	0	0.00084989539748954	6.53765690376569e-05	0.00555700836820084	6.53765690376569e-05	0.0148404811715481	0	0.00130753138075314	6.53765690376569e-05	0.119573744769874	0.0173901673640167	0	0.00359571129707113	0.0984571129707113	0.00477248953974895	0.00326882845188285	0.00228817991631799	6.53765690376569e-05	6.53765690376569e-05	0.00294194560669456	0	0	0.00516474895397489	0.00647228033472803	0.000588389121338912	0	6.53765690376569e-05	0	0.000196129707112971	0	0.000326882845188285	0.000130753138075314	0.000915271966527197	0.000653765690376569	0.000196129707112971	0	0.000261506276150628	0.00084989539748954	0.013140690376569	0.000457635983263598	0.0151673640167364	0	0.000588389121338912	0.0111793933054393	0.00268043933054393	0.00202667364016736	0.000326882845188285	0.00882583682008368
T.CS.082	0.00051549344177788	0.00114554098172862	0.000171831147259293	0.0288294480401703	1.9092349695477e-05	0	0.00051549344177788	0.0444088053916796	0.00372300819061802	0.000229108196345724	1.9092349695477e-05	0	0	0.000458216392691449	0.0100807606392119	0.00326479179792657	0.00336025354640396	0.00101189453386028	0.0030738683009718	0.000439124042995972	0.00101189453386028	0.0075605704794089	0	0.00773240162666819	0.24516486243962	0.0930752047654505	0	0.000591862840559788	0.00244382076102106	0	0	1.9092349695477e-05	0	0.00108826393264219	7.63693987819081e-05	5.72770490864311e-05	0.00231017431315272	0.000782786337514558	0.000668232239341696	0.000954617484773851	0.0118181644615003	0	5.72770490864311e-05	0.000572770490864311	0.000496401092082403	0.00070641693873265	7.63693987819081e-05	0	0.00217652786528438	0.00368482349122707	0.000362754644214063	0.00355117704335873	0.000840063386600989	0.000744601638123604	0.00177558852167936	1.9092349695477e-05	0.000687324589037173	0.0286003398438246	1.9092349695477e-05	0.00444851747904615	9.54617484773851e-05	0.0124291196517555	0.0340798442064265	0	0.020333352425683	5.72770490864311e-05	0.00525039616625618	3.8184699390954e-05	0.00158466502472459	0.00070641693873265	0.000229108196345724	0.0150256792103404	0	0	7.63693987819081e-05	7.63693987819081e-05	0.000572770490864311	0.00851518796418275	0.00154648032533364	0.000954617484773851	0.00101189453386028	5.72770490864311e-05	3.8184699390954e-05	0.00238654371193463	0	0.000343662294518586	0.000954617484773851	0.012849151345056	0.000668232239341696	0.00019092349695477	0	0.0771521851194227	0.00358936174274968	3.8184699390954e-05	0.000820971036905512	0.010405330584035	0.000782786337514558	0.00255837485919392	0.00196651201863413	0.0739446703705825	7.63693987819081e-05	0.012486396700842	7.63693987819081e-05	0	0.000572770490864311	0.0354544933845008	0	0	0	0.00019092349695477	0.0408385359986254	0	0	0	3.8184699390954e-05	0	0.00110735628233767	0	0.000725509288428127	1.9092349695477e-05	0.0159993890448097	0.00101189453386028	0.00421940928270042	0	1.9092349695477e-05	0.029535864978903	0.0334307043167803	0.000267292895736678	0.00148920327624721	7.63693987819081e-05
T.CS.069	0	0.000310640636574351	0.000131424884704533	8.36340175392482e-05	4.77908671652847e-05	7.16863007479271e-05	0.000346483786948314	0.0331549140959163	1.19477167913212e-05	0.00111113766159287	5.97385839566059e-05	0.00156515089966307	4.77908671652847e-05	0.00299887691462162	0.00192358240340271	0.0854739659251117	2.38954335826424e-05	0.000250902052617745	0.0100360821047098	0.00160099405003704	0.00535257712251189	0.00195942555377667	0.00677435542067911	4.77908671652847e-05	0.203636884991278	0	1.19477167913212e-05	0.00241343879184688	0.00778991134794141	0	0	0	0.00040622237090492	0.00531673397213792	4.77908671652847e-05	0	0.00857846065616861	0	1.19477167913212e-05	0.00833950632034218	0.015770986164544	0.000298692919783029	0.000322588353365672	0.00213864130564649	0.000442065521278884	0.00218643217281178	0.000322588353365672	3.58431503739635e-05	0.00204305957131592	0.00315419723290879	0.00827976773638558	0.0089129967263256	0.00254486367655141	0.000346483786948314	0.00148151688212383	0.00308251093216086	0.00413391000979713	0.0593921001696576	0	0.0285908862816316	4.77908671652847e-05	0.00189968696982007	0.0292599584219456	0	0.0126645797988004	0.000716863007479271	0.00903247389423881	1.19477167913212e-05	0.0038352170900141	5.97385839566059e-05	0.000167268035078496	0.0109202131472676	0.000274797486200387	0	0.00185189610265478	0	0.00170852350115893	0.0127004229491744	0.00470740041578054	0.00585438122774738	0.0161891562522402	3.58431503739635e-05	1.19477167913212e-05	0.000418170087696241	1.19477167913212e-05	0.0042294917441277	0.000143372601495854	0.018303902124304	0.000274797486200387	0	0	0.0987956701474348	0.00562737460871228	0.000442065521278884	0.00426533489450166	0.0522473655284475	0.00270018399483859	0.000955817343305694	0.0050777796363115	0.00722836865874931	9.55817343305694e-05	0.0316495017802098	0.00020311118545246	4.77908671652847e-05	0.000238954335826424	0.0538722550120672	0	0	0	0.000298692919783029	0	0	0.000155320318287175	1.19477167913212e-05	0.00181605295228082	0	0.000860235608975125	0	0	0.000155320318287175	0.0254486367655141	0.00200721642094196	0.0100002389543358	0	0.000143372601495854	0.00131424884704533	0.00768238189681952	0.00280771344596048	0	0
T.CS.007	0	1.20400693507995e-05	7.22404161047968e-05	1.20400693507995e-05	0.000132440762858794	0	0	0.0902041995761896	2.40801387015989e-05	0.00847620882296282	0.000120400693507995	0	0	0	2.40801387015989e-05	0.136979869004045	1.20400693507995e-05	0.000481602774031978	0.00722404161047968	4.81602774031978e-05	0.000854844923906762	0.0776704873820073	0	0	0.155003852822192	8.42804854555962e-05	0	0.00191437102677711	0.0022876131766519	1.20400693507995e-05	0	0	0	1.20400693507995e-05	8.42804854555962e-05	0.00021672124831439	0.00941533423232518	0.000313041803120786	2.40801387015989e-05	0.00175785012521672	0.00156520901560393	0	0.00066220381429397	9.63205548063957e-05	0	0.00067424388364477	0.000108360624157195	0	0	0.000373242149874783	0.0255971874397997	0.0045150260065498	0	2.40801387015989e-05	0	0	0	0.0211544018493547	0	0.0196012329031015	0.000313041803120786	0.00724812174918127	0.0218406858023502	0	0	0	0.0156641302253901	0	0.00709160084762088	0.000565883259487575	0	0.0140266807936814	0.000505682912733577	0	0.00120400693507995	0.000602003467539973	0	0.0335195530726257	0.000421402427277981	0.000156520901560393	0.000963205548063957	0	0	0.00183009054132152	0	0.0067183586977461	0	0.0279450009632055	0	0.000180601040261992	0	0.0817641109612791	0.00254045463301869	1.20400693507995e-05	0.000361202080523984	0.0194085917934887	0	0.000192641109612791	0.0358794066653824	0	0.000963205548063957	8.42804854555962e-05	2.40801387015989e-05	0.000493642843382778	0	0.058117414756309	0.0657026584473127	0	1.20400693507995e-05	0.000927085340011558	2.40801387015989e-05	0	0.000156520901560393	1.20400693507995e-05	0	0	3.61202080523984e-05	0	0.000349162011173184	0.000144480832209594	0.014050760932383	3.61202080523984e-05	0.00108360624157195	0	6.02003467539973e-05	0.0021792525524947	0.00268493546522828	0.00250433442496629	0	1.20400693507995e-05
T.CS.028	0	0.0206953225887601	5.03127777684606e-05	5.03127777684606e-05	0	0	0.000184480185151022	0.0696161135056266	0.00409210592516813	0.00124104851828869	0.000268334814765123	0.00330387240679558	0	0.00082177537021819	0.00181125999966458	0.0833179599845707	0	0	0	0.00189511462927868	0.00659097388766834	0.000737920740604089	0	0	0.216982239589448	0	1.67709259228202e-05	0.00707733073943012	0.00504804870276888	0	0	1.67709259228202e-05	5.03127777684606e-05	0.00300199574018482	5.03127777684606e-05	0	0.00263303536988277	0	0	0.000218022036996663	0.0133831988864105	0	1.67709259228202e-05	0.000905629999832291	0.000637295185067168	0.000436044073993325	6.70837036912808e-05	0	0.00385731296224865	0.000955942777600751	0.0108843309239103	0.00571888573968169	0.000721149814681269	0.000553440555453067	0.00103979740721485	0.00167709259228202	0.000301876666610764	0.0165864457376692	0.000251563888842303	0.0626226373958106	0.000201251111073842	0.00558471833229913	0.0183977057373338	0.00856994314656112	0.00940848944270213	0.00172740537005048	0.0105489124054539	5.03127777684606e-05	0.00910661277609137	0.00407533499924531	6.70837036912808e-05	0.0181125999966458	5.03127777684606e-05	0	0.000184480185151022	0.000385731296224865	0.000301876666610764	0.029097556476093	0.00187834370335586	0.00187834370335586	0.00181125999966458	0.000905629999832291	0.000251563888842303	0.00103979740721485	0	0.0268334814765123	0.000184480185151022	0.018280309255874	0.000268334814765123	0	0	0.0919046740570547	0.0098780753685411	0.000486356851761786	0.000335418518456404	0.0471263018431248	0.000486356851761786	0.000687607962835628	0.0281248427725695	3.35418518456404e-05	0.000519898703607426	0.0209468864776024	0	0.000117396481459741	0.000402502222147685	0.0352357153638452	0	0	0	0	1.67709259228202e-05	1.67709259228202e-05	8.3854629614101e-05	0	0	0.00204605296258406	6.70837036912808e-05	0.000251563888842303	1.67709259228202e-05	0.000100625555536921	0.0264142083284418	0.00102302648129203	0.00266657722172841	0	6.70837036912808e-05	8.3854629614101e-05	0.00296845388833918	6.70837036912808e-05	0.00164355074043638	0.00112365203682895
T.CS.014	1.78488558883376e-05	0.000160639702995038	0.000589012244315139	0.000339128261878414	7.13954235533502e-05	0.00205261842715882	3.56977117766751e-05	0.0919216078249384	0.00389105058365759	0.000535465676650127	5.35465676650127e-05	0.00428372541320101	0	0.00215971156248884	0.0023738978331489	0.0472637703923179	0	0.00107093135330025	0.000464070253096777	0.00073180309142184	0.00235604897726056	0.0207582193981366	0.00148145503873202	0.000356977117766751	0.0457644664976975	0.000267732838325063	0	0.00763931032020848	0.0123335594188413	0	1.78488558883376e-05	0	0	0.000606861100203477	1.78488558883376e-05	0.000321279405990076	0.104772784064541	0.0001427908471067	3.56977117766751e-05	0.00233820012137222	0.029771891621747	7.13954235533502e-05	1.78488558883376e-05	0.00653268125513155	0.000339128261878414	0.00119587334451862	0.000589012244315139	0.000124941991218363	0.000160639702995038	0.0179024024560026	0.000410523685431764	0.00221325813015386	0.00262378181558562	0.00117802448863028	0.00267732838325063	0.00210616499482383	0.0338771284760647	0.0711455395709135	5.35465676650127e-05	0.0307535786956056	8.92442794416878e-05	0.0164744939849356	0.0278620640416949	0	0.0198122300360547	3.56977117766751e-05	0.00747867061721344	1.78488558883376e-05	0.00187412986827544	0.00066040766786849	0.00178488558883376	0.00262378181558562	0	1.78488558883376e-05	0.000696105379645165	0	0.00424802770142434	0.00749651947310177	0.00185628101238711	0.00105308249741192	0.023738978331489	8.92442794416878e-05	0	0.000428372541320101	3.56977117766751e-05	7.13954235533502e-05	1.78488558883376e-05	0.0222218255809803	0.000481919108985114	7.13954235533502e-05	0	0.036429514868097	0.00431942312497769	0.0036590154571092	0.000553314532538464	0.00972762645914397	0.0369114339770821	0.00180273444472209	0.00226680469781887	0.000374825973655089	0	0.00630064612858316	0.000178488558883376	0	0	0.0165280405526006	0	0	0	0	0	0	0.000214186270660051	1.78488558883376e-05	0.000267732838325063	0.0023738978331489	0.00305215435690572	0	0.000249883982436726	1.78488558883376e-05	0.0001427908471067	8.92442794416878e-05	0.0108164066683326	1.78488558883376e-05	0.0371434691036305	7.13954235533502e-05	0.116035412130082	0	0.00221325813015386	0
T.CS.004	4.38609316061873e-05	0.0122956811602678	0.000131582794818562	0.0117693499809936	2.92406210707915e-05	0.000160823415889353	4.38609316061873e-05	0.0501184245153367	0.000906459253194538	0.000116962484283166	0	0.000497090558203456	0	0	7.31015526769789e-05	0.096084680838621	0.00027778590017252	0.000526331179274248	1.46203105353958e-05	0.00232462937512793	0.0104827626538788	0.011155296938507	0	0.00497090558203456	0.181116406912483	2.92406210707915e-05	0	0.00191526068013685	0.00397672446562765	1.46203105353958e-05	0.00521945086113629	0	0	0.000555571800345039	5.84812421415831e-05	5.84812421415831e-05	1.46203105353958e-05	0.00331881049153484	0.0194450130120764	0.00115500453229627	0.00856750197374192	0	4.38609316061873e-05	0.00065791397409281	0.000453229626597269	0.00065791397409281	0.000131582794818562	0	0	0.00371355887599053	0	0.00543875551916723	0.000453229626597269	4.38609316061873e-05	0.000511710868738852	1.46203105353958e-05	0.000175443726424749	0.0231731921986023	0	0.0455276470072224	0.000131582794818562	0.00786572706804292	0.0270183338694114	1.46203105353958e-05	0.00403520570776923	0	0.0105851048276265	4.38609316061873e-05	0.00390362291295067	0.000701774905698997	1.46203105353958e-05	0.0114477031492149	0.000833357700517559	0.000131582794818562	0.000116962484283166	0	0.000307026521243311	0.0116523874967104	0.00239773092780491	0.0013743091903272	0.0013889295008626	0	0.000540951489809644	0	0	1.46203105353958e-05	2.92406210707915e-05	0.00757332085733501	0.000321646831778707	0	0	0.105324717096991	0.00530717272434867	0	0.00119886546390245	0.0476037311032486	0.000175443726424749	0.000921079563729934	0.0191526068013685	0	0.000818737389982163	0.0224421766718325	0.000116962484283166	0.000350887452849499	0	0.0378958449077458	1.46203105353958e-05	0	0.000423989005526477	8.77218632123746e-05	2.92406210707915e-05	0	0.000877218632123746	0.0336267142314103	0	0	0	4.38609316061873e-05	5.84812421415831e-05	0.000365507763384894	0.0176467148162227	0.000175443726424749	0.00232462937512793	0	4.38609316061873e-05	0.0673411503260329	0.0199567238808152	0.00124272639550864	0.000394748384455686	0.000570192110880435
T.CS.058	0	0.0347486520773866	0.000178401522359657	0.000931652394544878	0	0	0.000356803044719315	0.007116238503013	0.00235886457342214	0.000792895654931811	9.91119568664764e-05	0.00212099587694259	0	0.00176419283222328	0.000118934348239772	0.0720543926419283	0	0.000118934348239772	0.018058198541072	0.000118934348239772	0.00200206152870282	0.0779812876625436	0	0.00390501110053917	0.164030288614018	1.98223913732953e-05	0	0.007116238503013	0.00818664763717095	9.91119568664764e-05	0	0	0	0.00521328893117666	3.96447827465905e-05	0	0.00650174437044085	0	5.94671741198858e-05	0.00241833174754202	0.0197034570250555	0	0	0.00190294957183635	0.000317158261972724	0.000654138915318744	0.000198223913732953	0	0.00802806850618459	0.00580796067237552	0.00614494132572153	0.00235886457342214	3.96447827465905e-05	0.000535204567078972	0.00223993022518237	0.000198223913732953	0.000436092610212496	0.0227164605137964	0	0.0184942911512845	0.000118934348239772	0.00105058674278465	0.0475142721217888	0	0.00463843958135109	1.98223913732953e-05	0.00297335870599429	3.96447827465905e-05	0.00289406914050111	0.000773073263558516	3.96447827465905e-05	0.00551062480177609	0.000455915001585791	7.92895654931811e-05	0.000178401522359657	0	0.00112987630827783	0.0148667935299715	0.00142721217887726	0.000991119568664764	0.00553044719314938	0	0	0.000475737392959087	0	0.00677925784966698	0.00103076435141135	0.0490405962575325	0	0	3.96447827465905e-05	0.0866436726926736	0.0275531240088804	0.000832540437678402	0.000773073263558516	0.114573422137647	0.00227957500792896	0.020476530288614	0.00515382175705677	0.0135188709165874	9.91119568664764e-05	0.0041825245797653	0	0	0	0.000277513479226134	0.00558991436726927	0	0	0	0.018930383761497	1.98223913732953e-05	0	0	0	0	0.000118934348239772	0	0.000138756739613067	0.000297335870599429	0.0116357437361243	0.000178401522359657	0.00394465588328576	0	9.91119568664764e-05	0.00071360608943863	0.000614494132572153	0.000991119568664764	0.000218046305106248	1.98223913732953e-05
T.CS.029	4.33125433125433e-05	0.00121275121275121	0.000952875952875953	0.0321812196812197	0.000346500346500347	0	0.000476437976437976	0.0228690228690229	0.00134268884268884	0.00324844074844075	0.000216562716562717	0	0.000173250173250173	0	0.000563063063063063	0.0638426888426888	0	0	0.000952875952875953	0.0012993762993763	0.00173250173250173	4.33125433125433e-05	0.00038981288981289	0.000303187803187803	0.162595287595288	0.0158957033957034	0	0.0334372834372834	0.0111746361746362	0	0	0.0029019404019404	0	0.000173250173250173	0.000476437976437976	0.00077962577962578	0.0104816354816355	0.00077962577962578	0.0123440748440748	0.110317047817048	0.025511088011088	0	0.00090956340956341	0.00151593901593902	0	0.00051975051975052	0.000346500346500347	0	0.0194906444906445	0.00186243936243936	0.00173250173250173	0.00480769230769231	0.00108281358281358	0.0012993762993763	0	0.00038981288981289	0.0130370755370755	0.0235620235620236	0.00112612612612613	0.042489604989605	0.000173250173250173	0.00606375606375606	0.0294092169092169	0	0.0258575883575884	0.000606375606375606	0.00757969507969508	0.000173250173250173	0.00467775467775468	0.00025987525987526	0.00381150381150381	0.00727650727650728	0.0016025641025641	0	0.00463444213444213	0	8.66250866250866e-05	0.0038981288981289	0.00281531531531532	0.00194906444906445	0.027027027027027	0.000866250866250866	0	0.00134268884268884	0	0.00381150381150381	4.33125433125433e-05	0.0101351351351351	0.00359494109494109	0.000563063063063063	0	0.0302321552321552	4.33125433125433e-05	0.00186243936243936	0.00363825363825364	0.0322678447678448	0.0022955647955648	0.00173250173250173	0.0132536382536383	0.0128205128205128	0.000606375606375606	0.00363825363825364	0.000173250173250173	4.33125433125433e-05	0.000606375606375606	0.0215696465696466	0	0.00012993762993763	0	0.00177581427581428	0.00381150381150381	0.00329175329175329	0.0133835758835759	0.000952875952875953	0	0	0.000303187803187803	0.00372487872487872	0.00212231462231462	0.000173250173250173	0.00593381843381843	4.33125433125433e-05	0.00186243936243936	4.33125433125433e-05	0.000216562716562717	0.00281531531531532	0.00415800415800416	0.00242550242550243	0.00012993762993763	0.0119975744975745
