g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Varibaculum	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.103	7.82105427811669e-05	3.91052713905835e-05	3.91052713905835e-05	0	0.022720162677929	0.000156421085562334	0.00144689504145159	0.00132957922727984	0.0496245893946504	0.00829031753480369	0.000664789613639919	0.000273736899734084	0.00320663225402784	3.91052713905835e-05	0.00551384326607227	0.00758642264977319	0.0414515876740185	0	0	0.000391052713905834	0.000430157985296418	3.91052713905835e-05	0.00531831690911935	0.000469263256687001	0	0.165923666510246	0.0376192710777413	0.000156421085562334	0.00312842171124668	0.00265915845455967	0.00250273736899734	0	0.00011731581417175	7.82105427811669e-05	0.00156421085562334	3.91052713905835e-05	0.000273736899734084	0.018966056624433	0.0134913186297513	0	0.0901376505552949	0.00872047552010011	0.000156421085562334	0.000156421085562334	0.00218989519787267	0.000156421085562334	0.00109494759893634	0.000351947442515251	3.91052713905835e-05	0.000938526513374003	0.00965900203347411	0.011927107774128	0.00527921163772877	3.91052713905835e-05	0.000625684342249335	0.00125136868449867	0	0.000664789613639919	0.0403175348036915	0	0.015681213827624	0.000156421085562334	0.00183794775535742	0.0508759580791491	0.00215078992648209	0.00965900203347411	0.00011731581417175	0.00731268575003911	0.000156421085562334	0	0.0154074769278899	0.000273736899734084	0	0.0275301110589707	0.00324573752541843	0.000351947442515251	0.00136868449867042	0.00109494759893634	0.000195526356952917	0.0280775848584389	0.00218989519787267	0.000547473799468168	0.00832942280619428	0.000156421085562334	0	0.00265915845455967	0	0.00977631784764586	0.000234631628343501	0.0111841076177069	0.00136868449867042	0.000625684342249335	0.0685515407476928	0.0106366338182387	0.0011731581417175	0.00254184264038792	0.0459877991553261	0.00332394806819959	0.00203347411231034	0.00195526356952917	0.0063741592366651	7.82105427811669e-05	0.00340215861098076	0.000156421085562334	3.91052713905835e-05	0.000351947442515251	0.00480994838104176	0	0	3.91052713905835e-05	0.000469263256687001	0.0320663225402784	0.000351947442515251	0.00539652745190052	0	0.00011731581417175	0.000195526356952917	0	0	3.91052713905835e-05	0.00774284373533552	0.000273736899734084	0.00699984357891444	7.82105427811669e-05	0.00132957922727984	0.000625684342249335	0.0016424213984045	0.00156421085562334	0.000351947442515251	3.91052713905835e-05	0.0044971062099171
CS.346	0	0.00164965748636936	0.00329931497273871	2.79602963791416e-05	0.0246050608136446	0.000251642667412275	0	0	0.175171256815322	5.59205927582832e-05	0	0.00212498252481476	0	0.000559205927582832	0.000111841185516566	5.59205927582832e-05	0.137201174332448	0	0	0	0	0	0	0	0	0	0	0	0.00117433244792395	0	0	0	0	0	0	0.000223682371033133	0.00176149867188592	0.0124982524814763	0	0	0.00992590521459527	0.00863973158115476	0	0.000139801481895708	0.000111841185516566	0	0.00198518104291905	0	0	0	0.000251642667412275	0.0051726548301412	0.00125821333706137	0.00131413392981966	0.000251642667412275	0.000475325038445408	0	0	0.0419684048650916	0	0.00615126520341116	0	0.021529428211939	0.093387389906333	0	0.000223682371033133	0	0.0058437019432406	0	8.38808891374249e-05	0.0252201873339857	0	0	0.00164965748636936	0	0.00120229274430309	0.0010065706696491	0	0	0.0157136865650776	0.000587166223961974	0	8.38808891374249e-05	0	5.59205927582832e-05	0.0721655249545645	5.59205927582832e-05	0.12638053963372	0.000195722074653991	0.000391444149307983	0.000111841185516566	0.00226478400671047	0.0154620438976653	0.000671047113099399	0	2.79602963791416e-05	0.0624912624073815	0.000726967705857682	2.79602963791416e-05	0.018761358870404	0.000391444149307983	0.00257234726688103	0	0	0.000139801481895708	0.0093387389906333	0.00534041660841605	0.00190130015378163	0	0	0	0	0	0.000615126520341116	0.00120229274430309	0	0	0	0	8.38808891374249e-05	0.000307563260170558	0	0.000335523556549699	8.38808891374249e-05	0.00109045155878652	0	5.59205927582832e-05	0.0581294561722354	0.000587166223961974	0	0.000838808891374249
CS.345.0	0	6.54428847223586e-05	0.000229050096528255	0	0.139687837439874	3.27214423611793e-05	0	0	0.0639376983737443	0.00566080952848402	0	0.00150518634861425	0	0	0.000163607211805896	0	0.360230358954223	0	0	0	0	0	0	0	0	3.27214423611793e-05	0	0	0.00327214423611793	0.00471188770000982	0	0	0	0	0	6.54428847223586e-05	0.000163607211805896	0.000785314616668303	0	0.000130885769444717	0.00104708615555774	0.00703511010765355	0	0.00101436471319656	0.00209417231111547	0	0.000621707404862406	0.000196328654167076	0	0	0.00212689375347665	0.000163607211805896	0.00713327443473708	0	0.000359935865972972	0	0	0	0.00840941068682307	0	0.00481005202709335	0	0.00435195183403684	0.0800039265730833	0	9.81643270835378e-05	0	0.00337030856320147	0.000523543077778869	0	0.0064788455875135	0	3.27214423611793e-05	0.0196983083014299	0	0.000196328654167076	0	0	0	0.015150027813226	0.0246065246556068	0	0.000654428847223586	0	0	0.00137430057916953	0	0.00307581558195085	9.81643270835378e-05	0.000196328654167076	3.27214423611793e-05	0.000588985962501227	0.00523543077778869	0.000229050096528255	0	0.000981643270835378	0.00166879356042014	9.81643270835378e-05	0.000327214423611793	0.0147573705048919	0	0.000621707404862406	3.27214423611793e-05	0.000196328654167076	0.000163607211805896	0.000261771538889434	0.00323942279375675	0.119073328752331	0	0	0	3.27214423611793e-05	0	0.00386113019861915	0.0564772095153954	0	0	0	3.27214423611793e-05	0	0	0	0.0113543404993292	0.000687150289584765	0.000294492981250614	0	0	0.00101436471319656	0.000130885769444717	0	0.000327214423611793
CS.358	0	1.73928167666754e-05	8.69640838333768e-05	0	0.0379163405513523	0	0	0	1.73928167666754e-05	0	0	0.00114792590660057	0	0	0	0.000365249152100183	0.450473954256892	0	1.73928167666754e-05	3.47856335333507e-05	0.0023306374467345	1.73928167666754e-05	0	0	0	5.21784503000261e-05	0	0	5.21784503000261e-05	3.47856335333507e-05	0	0	0	0	0	0	0	5.21784503000261e-05	0.000521784503000261	0.000243499434733455	0.00918340725280459	0.00173928167666754	6.95712670667015e-05	0.00116531872336725	0.000452213235933559	0	8.69640838333768e-05	0	0	0	0.00189581702756761	0	0.00556570136533612	0	0	3.47856335333507e-05	0	0	0.0234455170014784	0	0.142029741716671	3.47856335333507e-05	0.0105922254109053	0.0551004435168276	0	0	0	0	0	5.21784503000261e-05	0.00739194712583703	0	0	0.0195843116792765	0.0122793286372728	0	0	0	0	0.0515001304461258	0.00697451952343682	0	0	0	0	0.000765283937733716	0	0.0070614836072702	0	0.000156535350900078	0	0.000208713801200104	0.0346464909992173	0.0252717627619793	0.000765283937733716	0	0.0216366640577442	0	0.000156535350900078	0.00838333768153753	0	0.000800069571267067	1.73928167666754e-05	0	8.69640838333768e-05	0	3.47856335333507e-05	1.73928167666754e-05	0	0	0	0.0205409166014436	3.47856335333507e-05	0.00401774067310201	0.00631359248630316	0	0	0	0	0	0	0.0232368032002783	0	1.73928167666754e-05	0.00175667449343421	0	0.00022610661796678	5.21784503000261e-05	0.000208713801200104	0	1.73928167666754e-05
CS.387	0	0	0.00307340433135587	0	0.00910108879517785	4.7649679555905e-05	0	2.38248397779525e-05	0.0427655874014247	0	0.00254925785624092	0.000333547756891335	0.000309722917113382	7.14745193338575e-05	0.00552736282848498	0.000214423558001572	0.231267719724585	2.38248397779525e-05	0.0014056655468992	2.38248397779525e-05	0.000690920353560622	0.00204893622090391	0.00019059871822362	0	0	0.093274247730684	2.38248397779525e-05	0	0.00300192981202201	0.0106973530603007	0	0	0	0	0.00197746170157006	0.000524146475114955	0	0.0150096490601101	0	0	0.00705215257427394	0.00898196459628809	0	0.000166773878445667	0.00152478974578896	0	0.000524146475114955	0.00019059871822362	0	4.7649679555905e-05	0.00295428013246611	0.00488409215448026	0.00795749648583613	0.000214423558001572	0.00047649679555905	9.529935911181e-05	0.00131036618778739	9.529935911181e-05	0.0120791937674219	0	0.0167012126843447	0.000214423558001572	0.00493174183403617	0.0505086603292593	2.38248397779525e-05	0.00633740738093536	7.14745193338575e-05	0.00814809520405975	4.7649679555905e-05	0	0.0106497033807448	0.00038119743644724	2.38248397779525e-05	0.0126271650823148	0.000333547756891335	0.000214423558001572	2.38248397779525e-05	2.38248397779525e-05	0	0.0274223905844233	0.00150096490601101	0.00150096490601101	0.00314487885068973	0.000166773878445667	0.000142949038667715	0.00202511138112596	0	0.023086269744836	0.000142949038667715	0.00459819407714483	0.000428847116003145	0.000333547756891335	0.0616586853453411	0.016558263645677	0.000333547756891335	0.000690920353560622	0.0534867653015033	0.000405022276225192	0.0014533152264551	0.0378100207276106	4.7649679555905e-05	0.00109594262978581	0.0136039835132109	0.000262073237557477	0.00028589807733543	0.000619445834226765	0.047149357920568	0	2.38248397779525e-05	0	0.00135801586734329	7.14745193338575e-05	2.38248397779525e-05	0.000714745193338575	2.38248397779525e-05	0	0	0	0.013056012198318	4.7649679555905e-05	4.7649679555905e-05	0.00038119743644724	0.0475782050365711	0.00831486908250542	0.00755247420961094	4.7649679555905e-05	7.14745193338575e-05	0.000524146475114955	2.38248397779525e-05	0	0.000238248397779525
CS.347.0	0.000293136931589169	0.000989337144113444	0.00150232677439449	0	0.0152431204426368	3.66421164486461e-05	0	0	0.0378879484079	3.66421164486461e-05	0	0.000439705397383753	0.000769484445421568	3.66421164486461e-05	0.00425048550804294	3.66421164486461e-05	0.202191198563629	0	0	0	0	0	7.32842328972921e-05	3.66421164486461e-05	0	0.000659558096075629	0	0	0.000256494815140523	0.00249166391850793	0	0	7.32842328972921e-05	0	0.000219852698691876	0.000586273863178337	0	0.0398299805796783	0	7.32842328972921e-05	0.0873914477300209	0.00721849694038328	0	7.32842328972921e-05	0.000219852698691876	0	0.000146568465794584	0.00018321058224323	0	0.000256494815140523	0.00399399069290242	0.000769484445421568	0.00608259133047525	0.000109926349345938	0	3.66421164486461e-05	0	0	0.0559525118170826	0	0.0364589058664028	0	0.0345901579275219	0.0618518925653146	0	0.00762156022131838	0	0.00989337144113444	7.32842328972921e-05	0	0.0242937232054523	7.32842328972921e-05	0	0.0182111318749771	0	0.00146568465794584	3.66421164486461e-05	0	0	0.0162324575867502	0.00131911619215126	0.000219852698691876	0.000476347513832399	0	0	0.000439705397383753	7.32842328972921e-05	0.00806126561870214	3.66421164486461e-05	0.00274815873364846	0	0.00124583195925397	0.0846799311128211	0.00857425524898318	0.000329779048037815	0.000659558096075629	0.0748598439045839	3.66421164486461e-05	0	0.0202997325125499	0.0209592906086256	0.000146568465794584	0	0.000146568465794584	0.000219852698691876	0.000329779048037815	0.000146568465794584	0	0	0	0	0.000439705397383753	0	0.0256494815140523	0.0291304825766736	0	0	0	0	0	0.00549631746729691	3.66421164486461e-05	0.00809790773515078	0	0.000293136931589169	0	0.000256494815140523	0.00131911619215126	0.0196035323000257	0	0
CS.325	0	0	0.000204798127559977	0	0.0264921006436513	0.000204798127559977	0	0	7.31421884142774e-05	1.46284376828555e-05	0	0.00234055002925688	0	0	0	0.000438853130485664	0.417978349912229	1.46284376828555e-05	0	2.92568753657109e-05	0	0	4.38853130485664e-05	0	1.46284376828555e-05	5.85137507314219e-05	1.46284376828555e-05	0	0	0.0213428905792861	0	0	0	0	0	2.92568753657109e-05	7.31421884142774e-05	1.46284376828555e-05	0	0	0.00531012287887654	0.006275599765945	0	0.00307197191339965	0.00305734347571679	0	0	0.000687536571094207	0	0	0.00525160912814511	0	0.000731421884142774	1.46284376828555e-05	0	1.46284376828555e-05	0	0	0.0106641310708016	0	0.00119953188999415	0	0.0548273844353423	0.139145699239321	0	0	0	0.0194997074312463	0	0	0.0228935049736688	0	0	0.0453627852545348	1.46284376828555e-05	0	0	0	0	0.00209186658864833	0.000263311878291398	0	2.92568753657109e-05	0	0	0.00251609128145114	0	4.38853130485664e-05	0	5.85137507314219e-05	0	0.00111176126389702	0.123303101228789	0	0	0	0.0160035108250439	0	0	0.00032182562902282	1.46284376828555e-05	0.00906963136337039	0	0	0	0	4.38853130485664e-05	4.38853130485664e-05	0	0	0	0.0357226448215331	0	0.00131655939145699	0.0148039789350497	0	2.92568753657109e-05	0	0	0	0	0	0	0	1.46284376828555e-05	2.92568753657109e-05	1.46284376828555e-05	0.00188706846108836	0.00207723815096548	1.46284376828555e-05	0
CS.150	0.000897409749133184	0.000326330817866612	0.0013869059759331	0	0.00167244544156639	0.000163165408933306	0.00012237405669998	0	0.00648582500509892	0.000244748113399959	0.00012237405669998	0.00134611462369978	0.00012237405669998	0	4.07913522333265e-05	0.000244748113399959	0.252131348154191	0	0.000897409749133184	4.07913522333265e-05	0.000163165408933306	0.000489496226799918	0.000285539465633286	0.000285539465633286	0.000203956761166633	0.0153783397919641	0.000244748113399959	0.00012237405669998	0.00212115031613298	0.000815827044666531	0.000734244340199878	0	0	0	0.000285539465633286	0.00012237405669998	0.000163165408933306	0.011992657556598	8.15827044666531e-05	0.00118294921476647	0.00513971038139914	0.00970834183153172	0	0.000611870283499898	0.000693452987966551	0	0.00110136651029982	0.000407913522333265	4.07913522333265e-05	0.00134611462369978	0.00130532327146645	0.005996328778299	0.0203140934121966	0.000203956761166633	0.000571078931266571	0.000775035692433204	4.07913522333265e-05	0.00248827248623292	0.0221904956149296	0	0.0245156026922292	0	0.0202733020599633	0.122292473995513	4.07913522333265e-05	0.0157046706098307	8.15827044666531e-05	0.0292473995512951	0.00012237405669998	0	0.023862941056496	0.000203956761166633	0	0.0330409953089945	0.000163165408933306	0.000489496226799918	0.000163165408933306	4.07913522333265e-05	0	0.0336120742402611	0.00175402814603304	0.000326330817866612	0.00473179685906588	4.07913522333265e-05	4.07913522333265e-05	0.0116663267387314	0	0.0125637364878646	0.00012237405669998	0.00318172547419947	0.000489496226799918	0.000326330817866612	0.10104017948195	0.0118294921476647	0.00897409749133184	0.001998776259433	0.0499286151335917	0.000978992453599837	0.000815827044666531	0.0194982663675301	0.00232510707729961	0.00314093412196614	0.00371201305323271	0	8.15827044666531e-05	0.0013869059759331	0.001998776259433	4.07913522333265e-05	4.07913522333265e-05	8.15827044666531e-05	8.15827044666531e-05	0.00709769528859882	0	0.000530287579033245	0.000815827044666531	0	0.000367122170099939	0	0	0.000367122170099939	0.000448704874566592	0	0.000285539465633286	0.000163165408933306	0.00191719355496635	0.00697532123189884	8.15827044666531e-05	0.0341423618192943	0.000244748113399959	0.000367122170099939	0.0012237405669998
CS.234	1.50518536357752e-05	0	0.00177611872902148	4.51555609073257e-05	0.00903111218146515	0.000165570389993528	1.50518536357752e-05	1.50518536357752e-05	0.0407002122311363	4.51555609073257e-05	0	0.000240829658172404	0	0	0	0.000451555609073257	0.285849752397008	0	1.50518536357752e-05	0.000165570389993528	0	1.50518536357752e-05	0.000195674097265078	0	0	0.00114394087631892	1.50518536357752e-05	0	0.000255881511808179	0.00361244487258606	1.50518536357752e-05	1.50518536357752e-05	0	0	1.50518536357752e-05	0.000481659316344808	1.50518536357752e-05	0.000105362975450427	0	0	0.0076613935006096	0.00240829658172404	3.01037072715505e-05	0.000451555609073257	0.000255881511808179	0	0	6.0207414543101e-05	0	0.000105362975450427	0.00559928955250839	0.0335054261932357	0.0101901049114198	9.03111218146515e-05	1.50518536357752e-05	7.52592681788762e-05	3.01037072715505e-05	1.50518536357752e-05	0.0115899272995469	0	0.0203350542619324	0.000571970438159459	0.00785706759787468	0.0714963047699324	0	0.00469617833436188	0	0.000466607462709033	0.000255881511808179	0	0.0132456311994822	0.00198684467992233	0	0.0338365669732228	3.01037072715505e-05	1.50518536357752e-05	0	0	0	0.000225777804536629	0.00105362975450427	0	9.03111218146515e-05	0	0	0.000135466682721977	0	0.000346192633622831	7.52592681788762e-05	0.000240829658172404	7.52592681788762e-05	0.000361244487258606	0.0110781642759306	6.0207414543101e-05	0.000135466682721977	0.000105362975450427	0.0344085374113822	6.0207414543101e-05	9.03111218146515e-05	0.000873007510874964	0.0537200656260819	4.51555609073257e-05	0.0598461700558424	3.01037072715505e-05	0	0.000135466682721977	3.01037072715505e-05	0	0	1.50518536357752e-05	0	0.000255881511808179	0.000105362975450427	0.000737540828152987	0.195643993557807	0	0.000150518536357752	1.50518536357752e-05	0	0	7.52592681788762e-05	0	0.0288242997125096	0	0.000165570389993528	3.01037072715505e-05	6.0207414543101e-05	0.0300434998570074	0.00302542258079082	0	4.51555609073257e-05
CS.191	0.00296371857079841	0.000179201588001764	0.0010062858403176	0	8.27084252315836e-05	0	0.00179201588001764	0.00266045434494927	0.0185404719894133	0.00188850904278783	4.13542126157918e-05	0	0.000771945302161447	0	0.000813299514777239	0.000358403176003529	0.024164644905161	0.00747132774591972	0	0.00045489633877371	0.000330833700926334	0.000261910013233348	0.0149288707543008	0.00296371857079841	0	0.318716916629907	0.0423329289810322	0.000385972651080723	0.000565174239082488	0.00165416850463167	0.00329455227172475	0	0.00090979267754742	0.000137847375385973	0.00290857962064402	9.64931627701809e-05	1.37847375385973e-05	0.00267423908248787	0	1.37847375385973e-05	0.00435597706219674	0.0208425231583591	2.75694750771945e-05	2.75694750771945e-05	0.00208149536832819	0	0.000716806352007058	4.13542126157918e-05	0	0.0040113586237318	0.00290857962064402	0.0148461623290693	0.0363227834142038	0.000771945302161447	0.00104764005293339	0.000468681076312307	0.000330833700926334	0.00210906484340538	0.0424018526687252	6.89236876929863e-05	0.0161694971327746	0.000110277900308778	0.000124062637847375	0.0412715041905602	0	0.00613420820467578	0	0.00898764887516542	0	0.000248125275694751	0.00569309660344067	0.000289479488310543	0.00104764005293339	0.00475573445081606	0	6.89236876929863e-05	0	0	0.00450760917512131	0.0348753859726511	0.00129576532862814	0.00665802823114248	0.00538983237759153	0.000510035288928099	0	0	0	9.64931627701809e-05	1.37847375385973e-05	0.0136468901632113	6.89236876929863e-05	0.000413542126157918	0.0538294000882223	0.00722320247022497	0.000482465813850904	0.000275694750771945	0.0406925452139391	0.00381837229819144	0.00117170269078077	0.00460410233789149	0.0275005513895015	0.00108899426554918	0.010131782090869	1.37847375385973e-05	1.37847375385973e-05	1.37847375385973e-05	0.0519408910454345	0	0.00234340538156154	0	0.000192986325540362	0.00427326863696515	8.27084252315836e-05	0.00891872518747243	0.0198362373180415	1.37847375385973e-05	0.000261910013233348	0.000110277900308778	0	0	0	0.000234340538156154	0.00562417291574768	5.51389501543891e-05	0.00567931186590207	1.37847375385973e-05	0.00294993383325981	0.000358403176003529	0.00245368328187031	0.00164038376709307	0
CS.207	3.02407161001573e-05	6.04814322003145e-05	0.00235877585581227	0	0.050955606628765	0.000181444296600944	0	0	0.0586972299504052	0	0	0.00087698076690456	0	3.02407161001573e-05	0	0.000120962864400629	0.145155437280755	0	0	0	0	0.000423370025402202	0.000120962864400629	3.02407161001573e-05	0	0.000816499334704246	9.07221483004718e-05	0	0.00538284746582799	0.00526188460142736	6.04814322003145e-05	3.02407161001573e-05	0	0	0.000604814322003145	0.00154227652110802	0.000272166444901415	0.00272166444901415	0	0.000181444296600944	0.0134268779484698	0.000241925728801258	0	0.000544332889802831	0.000120962864400629	0	0.000211685012701101	3.02407161001573e-05	0	0	0.0045965888472239	0.00102818434740535	0.0229224628039192	0.000181444296600944	0.000120962864400629	0	0	0.000120962864400629	0.0164811902745857	0	0.00526188460142736	0	0.0138200072577719	0.092687794846982	0	0.000181444296600944	0	0.0389802830531027	3.02407161001573e-05	0	0.0168138381516874	0	0	0.0261884601427362	0	0	0	0	0	0.00299383089391557	0.00477803314382485	6.04814322003145e-05	0.000302407161001573	0	0	3.02407161001573e-05	0.00441514455062296	0.00308455304221604	0.00123986936010645	0.0010584250635055	3.02407161001573e-05	0.00120962864400629	0.102667231160034	0.0133663965162695	0.00166323938550865	3.02407161001573e-05	0.087123503084553	6.04814322003145e-05	0.000272166444901415	3.02407161001573e-05	6.04814322003145e-05	0.00943510342324906	0.0603604693359139	0.000120962864400629	0	0.000241925728801258	0.00886052981734608	0	0	0	0	0.000151203580500786	0	0.00217733155921132	0.13644611104391	0	0	3.02407161001573e-05	0.000120962864400629	0.000181444296600944	6.04814322003145e-05	0	0.00489899600822548	9.07221483004718e-05	0.00120962864400629	6.04814322003145e-05	9.07221483004718e-05	0.00831619692754324	0.00892101124954639	3.02407161001573e-05	0.000272166444901415
CS.308.0	0	0	0.000375631744297227	3.4148340390657e-05	0.0178595820243136	0	0	0.000204890042343942	0.0520420707553613	0.00034148340390657	0.000102445021171971	0	0.000102445021171971	0	0	0.000204890042343942	0.304910531348176	3.4148340390657e-05	0.00286846059281519	0.00068296680781314	0.000136593361562628	3.4148340390657e-05	0.00102445021171971	0	3.4148340390657e-05	0.0113713973500888	0	0	0.00478076765469198	0.0297090561398716	0	0	0	0	6.8296680781314e-05	0.000102445021171971	3.4148340390657e-05	0.000443928425078541	0	0.00160497199836088	0.00153667531757957	0.00508810271820789	0	0.000204890042343942	6.8296680781314e-05	0	3.4148340390657e-05	0	0	0.000307335063515913	0.000922005190547739	3.4148340390657e-05	0.00150252697718891	0	0.000136593361562628	6.8296680781314e-05	0.000102445021171971	0.000136593361562628	0.0114055456904794	0	0.0142740062832946	0	0.00737604152438192	0.0823999453626554	0	0.0036538724218003	0	0.011849474115558	0	0	0.00392705914492556	0.000136593361562628	0	0.00898101352274279	0.00034148340390657	6.8296680781314e-05	0	0	0	0.00467832263352001	0.00252697718890862	6.8296680781314e-05	0.000102445021171971	0	0	0.000409780084687884	0	0.00129763693484497	0.000102445021171971	0.00160497199836088	0	6.8296680781314e-05	0.00799071165141374	0.000785411828985111	6.8296680781314e-05	0.000102445021171971	0.0371192460046442	0.000580521786641169	0.000204890042343942	0.0169034284933752	0.000273186723125256	0.000375631744297227	0.000239038382734599	0	0.000170741701953285	6.8296680781314e-05	0.0341824887310477	0.147145198743341	3.4148340390657e-05	0.000170741701953285	0	0.00157082365797022	0	0	0.141818057642399	0	0	0	0.000546373446250512	0	0.000409780084687884	0.000102445021171971	0.00898101352274279	0.000204890042343942	0.00385876246414424	0	0.000204890042343942	0.000751263488594454	0.000102445021171971	0	6.8296680781314e-05
